words,Class
"['pen', 'hotel', 'bien', 'ubic', 'buen', 'instal', 'pesim', 'servici', 'atencion', 'client', 'pued', 'esper', 'hor', 'traig', 'desayun', 'hor', 'plat', 'past']",2
"['dud', 'angelopolis', 'crec', 'arquitectur', 'bell', 'vez', 'sofistic', 'lug', 'brind', 'mezcl', 'tradicion', 'toqu', 'modern', 'gran', 'calid', 'aliment', 'tempor', 'escamol', 'taquit', 'delici', 'igual', 'form']",5
"['siti', 'pobr', 'ofrec', 'much', 'basur', 'much', 'gent', 'desord', 'pur', 'plan', 'turist', 'aburr']",1
"['cam', 'dur', 'incomod', 'com', 'ric', 'instal', 'cuart', 'ven', 'viej', 'desgast', 'dab', 'impresion', 'suci', 'lleg', 'cuart', 'teni', 'olor', 'feo']",2
"['caminant', 'torn', 'interes', 'mientr', 'siti', 'com', 'beb', 'frut', 'parqu', 'cercan', 'edifici', 'cerc', 'cuent', 'arquitectur', 'agrad']",4
"['parec', 'genial', 'bien', 'aprovech', 'qued', 'fundidor', 'original', 'ide', 'hac', 'restaur', 'dentr', 'horn', 'ambient', 'estil', 'fabric', 'menu', 'lingot', 'menu', 'vari', 'combin']",4
"['hector', 'cristi', 'elizabeth', 'buen', 'organiz', 'excelent', 'actitud', 'divert', 'anim', 'tiemp', 'atent', 'buen', 'experient', 'divers', 'activ', 'pued', 'pas', 'tiemp']",5
"['cort', 'distanci', 'pie', 'hotel', 'primer', 'impresion', 'prometedor', 'llam', 'tom', 'asient', 'restaur', 'particular', 'llen', 'esper', 'minut', 'camarer', 'ven', 'tom', 'ped', 'pes', 'intent', 'atra', 'atencion', 'evident', 'ignor', 'dos', 'vec', 'realid', 'hiz', 'contact', 'visual', 'ibam', 'pas', 'tod', 'noch', 'alli', 'decid', 'hac', 'par', 'plat', 'tap', 'traslad', 'lug', 'tap', 'sabros', 'asi', 'pen', 'sent', 'lug', 'merec', 'diner', 'pobr', 'sentimosmas']",2
"['quier', 'pequeñ', 'cen', 'show', 'volv', 'palabr', 'describ', 'decepcion', 'cuant', 'pag', 'ver', 'brom', 'podr', 'hab', 'utiliz', 'pas', 'espos', 'compr', 'pur', 'decent', 'si', 'pens', 'bañer', 'hidromasaj', 'maquin', 'tiemp', 'show', 'asegurat', 'den', 'mism', 'dej', 'entrar', 'buen', 'ron', 'tom', 'circus', 'hac', 'estrell', 'chic', 'sal', 'mit', 'camin', 'traves', 'hac', 'cirqu', 'du', 'soleil', 'wan', 'ser', 'ley', 'clar', 'hombr', 'arco', 'iris', 'desped', 'si', 'cualqui', 'famili', 'pregunt', 'confirm', 'despues', 'actuacion', 'ris']",1
"['verd', 'visit', 'val', 'pen', 'vist', 'buen', 'castill', 'fortalez', 'fom', 'ademas', 'calor', 'humed', 'lug', 'men', 'justif', 'pase', 'pens', 'años', 'construyendol']",2
"['si', 'quier', 'conoc', 'tod', 'ciud', 'traz', 'map', 'activ', 'pipil', 'podras', 'hac', 'sub', 'divert', 'niñ', 'arrib', 'gui', 'ayud', 'identific', 'lugar', 'import', 'vend', 'follet', 'respect', 'apart', 'merc', 'artesan', 'dulc', 'regional']",4
"['gte', 'araceli', 'carrill', 'respet', 'reserv', 'hech', 'mes', 'anticip', 'envi', 'hotel', 'menor', 'calid', 'cuart', 'exig', 'servici', 'asign', 'habit', 'remodel', 'habit', 'nuev', 'asign', 'extranjer', 'lad']",1
"['estanci', 'pobr', 'abuch', 'dia', 'viaj', 'dic', 'bod', 'hotel', 'llam', 'dia', 'anterior', 'pud', 'dorm', 'hij', 'inquiet', 'si', 'pag', 'tip', 'hotel', 'deb', 'dec', 'hotel', 'reserv', 'bod', 'quej', 'dia', 'siguient', 'dijeron', 'mayor', 'huesped', 'invit', 'bod', 'permit', 'grup', 'dur', 'tiemp', 'esper', 'import', 'dorm', 'buen', 'car']",2
"['si', 'visit', 'nuev', 'leon', 'obligatori', 'ir', 'grut', 'garc', 'excelent', 'pase', 'compañ', 'famili', 'amig', 'parej', 'tip', 'edad', 'recomend', 'encuentr', 'sol', 'hor', 'centr', 'monterrey', 'llev', 'experient', 'maravilladesd', 'explic', 'part', 'gui', 'tod', 'figur', 'podras', 'encontr', 'dentr', 'grut', 'telefer', 'excepcional']",5
"['bell', 'edifici', 'cerc', 'parqu', 'central', 'dos', 'ocasion', 'ido', 'haban', 'remodel', 'cerr', 'part', 'edifici', 'logr', 'apreci', 'complet']",3
"['gust', 'hotel', 'excelent', 'ubic', 'preci', 'servici', 'ubic', 'perfect', 'cerc', 'centr', 'comercial', 'banc', 'starbucks', 'buffet', 'sup', 'ric', 'buen', 'preci', 'postr', 'mejor', 'limpi', 'bonit', 'instal', 'buen', 'servci']",5
"['gust', 'muchisim', 'atencion', 'com', 'estupend', 'cort', 'termin', 'palabr', 'pued', 'esper', 'volv']",5
"['lug', 'gran', 'vist', 'catedral', 'zocal', 'lament', 'aliment', 'desabr', 'mañ', 'calid', 'pesim', 'relacion', 'calidadpreci']",1
"['amant', 'chil', 'nog', 'certif', 'ofrec', 'platill', 'hac', 'honor', 'pocion', 'abund', 'nog', 'impec', 'pes', 'restaur', 'ampli', 'import', 'reserv', 'consider', 'probabl']",5
"['bastant', 'lugar', 'ofrec', 'buen', 'product', 'coctel', 'ejempl', 'bar', 'vip', 'cerc', 'torr', 'reloj', 'demasi', 'prostitu', 'asi', 'mejor', 'huir', 'bar', 'centr', 'visit', 'ambient', 'tranquil', 'alrededor']",2
"['hotel', 'conserv', 'pesim', 'humedad', 'invad', 'pasill', 'ven', 'cucarach', 'tod', 'hor', 'habit', 'mejor', 'cuent', 'puert', 'destroz', 'desayun', 'mal', 'restaur', 'buen', 'primer', 'noch', 'cen', 'plant', 'recepcion', 'much', 'cos', 'cart', 'habitual', 'cub', 'lleg', 'sol', 'person', 'hac', 'chekin', 'col', 'famili', 'esper', 'vergonz', 'tampoc', 'simpat', 'recepcion', 'parec', 'cuest', 'dart', 'inform', 'cualqui', 'cos', 'despues', 'viaj', 'cub', 'caid', 'mit', 'amabil', 'alegr', 'cuban', 'wifi', 'horror', 'carisim', 'sol', 'funcion', 'part', 'hotel', 'general', 'estanci']",1
"['lleg', 'doming', 'medi', 'dia', 'esper', 'mas', 'hor', 'asign', 'mes', 'problem', 'situacion', 'indic', 'des', 'mes', 'alej', 'hum', 'terraz', 'cab', 'señal', 'ibam', 'niñ', 'año']",1
"['gust', 'ser', 'concret', 'restaur', 'si', 'pued', 'llam', 'asi', 'sol', 'merec', 'pen', 'fot', 'pared', 'ambient', 'diminut', 'barr', 'exterior', 'voy', 'repas', 'com']",1
"['agrad', 'ambient', 'preludi', 'exquisitez', 'sabor', 'present', 'plat', 'acompañ', 'calidez', 'cordial', 'bien', 'humor', 'meser', 'especial', 'marc', 'pol', 'lug', 'ideal', 'celebr', 'compart']",5
"['fantast', 'castill', 'san', 'felip', 'visit', 'dia', 'llev', 'agu', 'sombrill', 'bloqueador', 'vist', 'arrib', 'espectacul']",4
"['poblan', 'mexican', 'conoci', 'mol', 'verd', 'roj', 'amarill', 'negr', 'mol', 'poblan', 'cas', 'reyn', 'mol', 'blanc', 'hech', 'bas', 'piñon', 'delici']",5
"['lug', 'ubic', 'viej', 'havan', 'much', 'histori', 'dud', 'planet', 'barcit', 'tipic', 'bastant', 'pequeñ']",3
"['toc', 'visit', 'zocal', 'dias', 'desafortun', 'punt', 'gran', 'numer', 'manifest', 'tom', 'punt', 'gener', 'caos', 'vial', 'nul', 'lugar', 'estacion', 'estacion', 'cercan', 'car']",2
"['viaj', 'famili', 'decid', 'ir', 'cerr', 'montserrat', 'alrmoz', 'restaur', 'com', 'tipic', 'general', 'bastant', 'bien', 'pued', 'apreci', 'casi', 'tod', 'ciud', 'balcon', 'iglesi', 'supong', 'suert', 'mayori', 'tiemp', 'bastant', 'nubl', 'embarg', 'viaj', 'fonicul', 'pued', 'llev', 'tiemp', 'pues', 'sol', 'funcion', 'si', 'much', 'gent', 'podri', 'qued', 'buen', 'rat', 'esper', 'rest', 'bien', 'inclu', 'preci']",4
"['hotel', 'precios', 'suci', 'falt', 'manten', 'habit', 'si', 'lleg', 'revis', 'duerm', 'saban', 'usad', 'suci', 'huesped', 'opinion', 'deb', 'arregl', 'ascensor', 'resolv', 'problem', 'limpiez', 'principal', 'primer', 'ascensor', 'dem', 'excelent', 'desayun', 'buen', 'persanal', 'lobby', 'resecion', 'amabl', 'manten', 'buen', 'limpiez', 'hotel', 'seri', 'mas', 'estrell']",3
"['mart', 'tom', 'trag', 'terraz', 'busc', 'alqui', 'atend', 'bar', 'mal', 'actitud', 'pideron', 'cuent', 'termin', 'ivan', 'cambi', 'turn', 'toilet', 'hotel', 'usam', 'teni', 'agu', 'teni', 'excrement', 'lug', 'agrad']",2
"['capit', 'rest', 'explic', 'buffet', 'ko', 'llev', 'ton', 'prepotent', 'servidor', 'habi', 'acud', 'llev', 'frut', 'sol', 'firm', 'not', 'consum', 'total', 'cfe', 'mas', 'represent', 'simpl', 'vas', 'frut', 'mas', 'criteri', 'gananci', 'udxs']",2
"['pued', 'ir', 'barc', 'terminal', 'crucer', 'lueg', 'sub', 'escaler', 'andand', 'exclent', 'vist', 'pued', 'ir', 'ven', 'bus', 'public']",3
"['hotel', 'ampli', 'infraestructur', 'colonial', 'gust', 'ubic', 'zon', 'laguit', 'frent', 'mejor', 'zon', 'play', 'sector', 'priv', 'libr', 'vendedor', 'segur', 'priv', 'cerc', 'restaur', 'vent', 'artesan', 'sorprend', 'presenci', 'dentr', 'hotel', 'animal', 'ven', 'guacamay', 'tucan', 'oso', 'peres']",4
"['propietari', 'compart', 'tiemp', 'simplement', 'recient', 'hotel', 'consegu', 'margarit', 'piscin', 'gust', 'roofi', 'constant', 'beb', 'pued', 'parec', 'brom', 'muert', 'seri', 'afortun', 'herman', 'alli', 'ayud', 'cuestion', 'overdrinking', 'unas', 'poc', 'sips', 'hag', 'baj', 'piscin', 'sol', 'tom', 'cop', 'cre', 'target', 'camarer', 'pid', 'much', 'pregunt', 'mar', 'sol', 'reunion', 'herman', 'etc', 'entonc', 'mientr', 'habl', 'camarer', 'reim', 'pregunt', 'reirs', 'respond', 'cre', 'quizas', 'voy', 'ten', 'suert', 'noch', 'record', 'despues', 'escrib', 'hotel', 'inform', 'inclus', 'consegu', 'respuest', 'cim', 'convenc', 'servici', 'maner', 'esper', 'ser', 'trat', 'complej', 'car']",1
"['grand', 'vel', 'hermos', 'lujos', 'resort', 'servici', 'extraordinari', 'rafael', 'agurr', 'piscin', 'ren', 'rodriguez', 'bar', 'piscin', 'tra', 'famili', 'vez', 'proxim', 'año', 'elev', 'nivel', 'expect', 'cad', 'futur', 'vacacion']",4
"['vez', 'nuev', 'vallart', 'resort', 'fabul', 'nombr', 'cambi', 'nombr', 'restaur', 'basic', 'concept', 'mism', 'vin', 'aqu', 'primer', 'vez', 'hard', 'rock', 'tem', 'incorpor', 'hotel', 'divert', 'camin', 'mir', 'objet', 'aqu', 'atlantis', 'event', 'organiz', 'seman', 'personal', 'hotel', 'apoy', 'equip', 'atlantis', 'habit', 'espaci', 'bien', 'manten', 'cam', 'comod', 'saban', 'fund', 'almoh', 'calid', 'excepcional', 'presion', 'duch', 'genial', 'product', 'bañ', 'maravill', 'aunqu', 'jacuzzi', 'habit', 'nunc', 'utiliz', 'trat', 'inclu', 'complej', 'inclu', 'minib', 'bien', 'surt', 'habit', 'beb', 'alta', 'calid', 'sirv', 'bar', 'com', 'buen', 'aunqu', 'calid', 'carn', 'restaur', 'grill', 'brasileñ', 'buen', 'calid', 'recom', 'com', 'cia', 'italian', 'com', 'alli', 'vari', 'vec', 'nunc', 'decepcion', 'desayun', 'buffet', 'ofrec', 'huev', 'tortill', 'plat', 'calient', 'cereal', 'frut', 'fresc', 'yogur', 'pan', 'dulc', 'pizz', 'hech', 'horn', 'leñ', 'encant', 'almuerz', 'delici', 'cambi', 'agrad', 'buen', 'hamburgues', 'parrill', 'perrit', 'calient', 'aunqu', 'fan', 'sushi', 'gent', 'habl', 'orden', 'hor', 'almuerz', 'content', 'calid', 'sabor', 'serv', 'zon', 'piscin', 'llamat', 'dos', 'piscin', 'adult', 'dos', 'herm', 'si', 'busc', 'gran', 'relaj', 'lug', 'sent', 'refresc', 'chapuzon', 'piscin', 'jardin', 'manten', 'inmacul', 'monton', 'personal', 'mund', 'amabl', 'sonrient', 'hac', 'sent', 'bienven']",5
"['ric', 'desayun', 'excelent', 'buen', 'servici', 'decor', 'bonit', 'buen', 'ubic', 'much', 'varied', 'menu', 'gust']",4
"['conoc', 'verdader', 'cub', 'lug', 'dentr', 'call', 'mur', 'haban', 'viej', 'mal', 'cuid', 'servici', 'buen', 'cervez', 'buen']",3
"['pod', 'ir', 'haban', 'pas', 'nard', 'com', 'excelent', 'sabros', 'com', 'bien', 'cost', 'estim', 'plat', 'cuc', 'car', 'com', 'abund']",5
"['sector', 'bonit', 'cerc', 'palaci', 'nariñ', 'ido', 'vari', 'vec', 'sig', 'ver', 'hermos', 'dic', 'tem', 'cas', 'color', 'si', 'bonit', 'unas', 'edif', 'ejempl', 'iglesi', 'tip', 'marruec', 'hermos', 'vistos']",4
"['suert', 'dieron', 'habit', 'seman', 'lug', 'suntuos', 'com', 'uniform', 'extraordinari', 'unic', 'inconvenient', 'distanci', 'puert', 'vallart', 'minut', 'autobus', 'pes', 'dolar', 'ida', 'taxi', 'supong', 'lleg', 'ciud']",4
"['recib', 'dolar', 'absurd', 'room', 'servic', 'demor', 'atiend', 'especif', 'dic', 'habit', 'poc', 'detall', 'acogedor', 'demasi', 'simpl', 'recom', 'viaj', 'famili', 'cre', 'aburriri', 'nin', 'ahi', 'atract']",3
"['terribl', 'canelaz', 'pes', 'cov', 'canelaz', 'sabi', 'agu', 'panel', 'gast', 'ml', 'aguardient', 'entrel', 'canelaz', 'porqueri', 'total']",1
"['hotel', 'cuent', 'unas', 'instal', 'primer', 'calid', 'adem', 'personal', 'alt', 'capacit', 'actitud', 'calid', 'trabaj', 'demuestr', 'com', 'buen', 'sazon', 'cam', 'habit', 'general', 'comod']",5
"['hotel', 'sig', 'norm', 'vim', 'caden', 'ciudad', 'pes', 'atencion', 'hospital', 'habit', 'men', 'prim', 'pis', 'pas', 'mod', 'alfombr', 'cortin', 'bañ', 'hotel', 'not', 'seg', 'padr', 'barbaco', 'vim', 'na', 'cadei', 'em', 'outr', 'cidad', 'apes', 'da', 'leath', 'requir', 'very', 'special', 'hospitalidad', 'quart', 'pel', 'men', 'primeir', 'andar', 'is', 'old', 'fashion', 'com', 'carpet', 'cortin', 'banheir', 'dos', 'años']",3
"['recomend', 'restaur', 'propietari', 'cas', 'aloj', 'aciert', 'com', 'servici', 'buen', 'exces', 'car', 'plant', 'arrib', 'terraz', 'da', 'malecon', 'siti', 'perfect', 'cen']",4
"['hotel', 'ubic', 'zon', 'convenient', 'embarg', 'servici', 'mal', 'calid', 'restaur', 'particul', 'tres', 'vec', 'inconvenient', 'estanci', 'habit', 'asign', 'ase', 'vez', 'television', 'funcion', 'tercer', 'personal', 'cafet', 'noch', 'discut', 'frent', 'hotel', 'buen', 'ubic', 'embarg', 'buen', 'servici', 'especial', 'recepcion']",2
"['excelent', 'habit', 'limpiez', 'personal', 'amabl', 'moment', 'recomend', 'sol', 'internet', 'repent', 'lent', 'estanci', 'satisfactori', 'varied', 'desayun', 'fantast']",4
"['par', 'frent', 'gran', 'piramid', 'consegu', 'teary', 'inmens', 'histori', 'conexion', 'may', 'calendari', 'matemat', 'naturalez', 'abrum', 'person', 'gui', 'hic', 'trabaj', 'maravill', 'sab', 'relacion', 'hac', 'interact', 'pierd', 'aplaus', 'frent', 'oir', 'frog', 'son', 'impuls', 'lluvi', 'increibl', 'ojal', 'excursion', 'tiemp', 'aqu', 'vez', 'viaj', 'cenot', 'camin', 'vuelt']",5
"['lug', 'realment', 'hermos', 'hotel', 'decor', 'lind', 'limpi', 'habit', 'comod', 'bañ', 'realment', 'espaci', 'bien', 'diseñ', 'recom', 'habit', 'vist', 'mar', 'desayun', 'buffet', 'buen', 'are', 'piscin', 'agrad', 'descans', 'mejor', 'tom', 'buen', 'coctel', 'pis', 'piscin', 'infinit', 'da', 'vist', 'mar', 'ciud', 'amurall', 'lej', 'trasl', 'gratis', 'llev', 'ciud', 'amurall', 'dej', 'cerc', 'caf', 'mar', 'hotel', 'arom', 'encant']",5
"['lleg', 'habit', 'rop', 'cam', 'suci', 'lavab', 'segund', 'dia', 'pus', 'toall', 'tercer', 'lav', 'cafeter', 'habit', 'repus', 'caf', 'elev', 'manten', 'tard', 'demasi', 'prefer', 'usar', 'escaler']",2
"['hotel', 'nuev', 'agrad', 'comod', 'restaur', 'vill', 'ric', 'clasic', 'com', 'veracruzan', 'servici', 'pesim', 'sig', 'dec', 'mejor', 'ir', 'hotel', 'ultim', 'noch', 'estanci', 'com', 'restaur', 'parec', 'vill', 'ric', 'veracruz', 'clasic', 'sazon', 'hotel', 'ademas', 'sal', 'insist', 'deb', 'mejor', 'servici', 'hotel', 'tan', 'bonit']",2
"['despues', 'viaj', 'fin', 'com', 'palad', 'atencion', 'perfect', 'com', 'buen', 'preci', 'razon', 'volv', 'segur']",5
"['buen', 'servici', 'atencion', 'personal', 'hotel', 'excelent', 'part', 'enferm', 'buen', 'sol', 'mejor', 'part', 'atencion', 'alclient', 'recepcion', 'demas', 'felicit', 'sig', 'si', 'graci', 'p']",5
"['recorr', 'unic', 'naturalez', 'intern', 'tierr', 'dej', 'descubr', 'esplendor', 'magi', 'creativ', 'ser', 'human', 'dandol', 'toqu', 'vislumbr', 'trabaj', 'hombr', 'capac', 'dedic', 'obten', 'recurs', 'dad', 'dios', 'despu', 'dej', 'contempl', 'naturalez', 'dios', 'imagin', 'hombr', 'aprovech', 'hac', 'homenaj', 'graci', 'dios']",5
"['atencion', 'habit', 'señor', 'ase', 'bar', 'habit', 'mal', 'tan', 'amabl', 'entreg', 'habit', 'cordial', 'cam', 'instal', 'tal', 'buen', 'igual', 'com', 'excelent', 'atencion', 'mal']",3
"['uxmal', 'genial', 'lug', 'increibl', 'zon', 'pertenec', 'rut', 'puuc', 'esper', 'algun', 'dia', 'conoc', 'zon', 'arquelog', 'patrimoni', 'mundial', 'human', 'unesc']",5
"['cason', 'colonial', 'centr', 'bogot', 'coleccion', 'bonit', 'complet', 'arte', 'modern', 'mundial', 'gust', 'oasis', 'arte', 'centr', 'bogot', 'adem', 'arte', 'modern', 'muse', 'conect', 'muse', 'arte', 'colonial', 'arte', 'colombian', 'latinoamerican', 'unas', 'sal', 'exposicion', 'arte', 'contemporane', 'maravill']",4
"['pued', 'econtr', 'cualqui', 'cos', 'inclus', 'antigüedad', 'alli', 'mezcl', 'cuban', 'turist', 'compr', 'cad', 'necesit', 'gust']",5
"['excelent', 'instal', 'gran', 'equip', 'atend', 'huesped', 'hotel', 'dign', 'recomend', 'hosped', 'magnif', 'ciud', 'despiert', 'turism', 'invad', 'man', 'llen']",5
"['hotel', 'limpi', 'estupend', 'personal', 'eficient', 'profesional', 'educ', 'entreten', 'podr', 'ser', 'mejor', 'repetit', 'si', 'qued', 'seman', 'com', 'buen', 'excepcional', 'varied', 'aqu', 'vuelv', 'repetit', 'despues', 'seman', 'complej', 'credit', 'ser', 'utiliz', 'spa', 'excursion', 'gran', 'ide', 'llam', 'gratis', 'unid', 'canad', 'acces', 'internet', 'wifi', 'innov', 'comercializ', 'gran', 'ventaj', 'music', 'bar', 'sol', 'mejor', 'atiend', 'fanat', 'rock', 'dur', 'deb', 'ten', 'varied', 'vuelv', 'aburr', 'killjoy', 'vist', 'habit', 'excelent']",4
"['reserv', 'tour', 'cub', 'aloj', 'dos', 'vec', 'impresion', 'hotel', 'noch', 'haban', 'habit', 'cam', 'individual', 'parec', 'rock', 'dur', 'acab', 'ronch', 'conmig', 'mañan', 'mmmm', 'regres', 'dieron', 'habit', 'tech', 'moh', 'cam', 'sent', 'humed', 'olor', 'humed', 'desayun', 'podr', 'mejor', 'bastant', 'mediocr', 'hotel', 'ubic', 'excelent', 'embarg', 'proxim', 'vez', 'dud', 'mejor', 'dormirpersonal', 'educ', 'servicialest', 'hotel', 'magnif', 'si', 'podr', 'lleg', 'men', 'calif', 'estrell']",2
"['ningun', 'quej', 'convert', 'restaur', 'favorit', 'monterrey', 'cualqui', 'carn', 'eleg', 'plac', 'boc']",5
"['lind', 'pase', 'lug', 'pintoresc', 'recien', 'restaur', 'murg', 'mujer', 'tipic', 'vest', 'sac', 'fot']",4
"['excelent', 'servici', 'personal', 'atent', 'moment', 'busc', 'satisfaccion', 'huesp', 'ubic', 'hotel', 'excelent', 'instal', 'modern', 'confort', 'acces', 'internet', 'rap', 'eficient']",5
"['cre', 'cans', 'pud', 'disfrut', 'experient', 'ensal', 'equis', 'gust', 'espectacul']",3
"['dad', 'lleg', 'tempran', 'ciud', 'primer', 'hic', 'realiz', 'pequeñ', 'pase', 'centr', 'vim', 'vari', 'lugar', 'ofrec', 'desayun', 'preci', 'elev', 'restaur', 'opcion', 'tipic', 'econom', 'ric', 'palad', 'ped']",4
"['hotel', 'limpi', 'dem', 'instal', 'vidant', 'buen', 'dem', 'dec', 'desarroll', 'resort', 'increibl', 'santuari', 'plaz', 'piscin', 'pasill', 'jardineri', 'lag', 'limpi', 'aunqu', 'seman', 'sant', 'com', 'falt', 'sazon', 'aunqu', 'mejor', 'mas', 'econom', 'rumb', 'grand', 'may', 'servici', 'manten', 'excelent', 'report', 'fall', 'bañ', 'atend', 'inmediat', 'habit', 'ampli', 'pued', 'acomod', 'person', 'comod', 'enfrent', 'yah', 'dos', 'tiend', 'vidant', 'oxxo']",4
"['tour', 'empres', 'easy', 'tours', 'mx', 'eram', 'inclu', 'com', 'buffet', 'buen', 'ser', 'tan', 'retir', 'ten', 'tiemp', 'viaj', 'posibl', 'hac', 'recorr', 'tranquil', 'hor', 'cre', 'necesit', 'tiemp', 'pod', 'apreci', 'lug', 'cuid', 'pued', 'sub', 'ningun', 'piramid', 'part', 'cuid', 'gui', 'facilit', 'recorridosi', 'visit', 'veran', 'ten', 'cuent', 'sup', 'calur', 'llev', 'agu', 'fresc', 'protector', 'posibl', 'sombrer', 'grand']",4
"['realiz', 'reserv', 'comprend', 'horari', 'checkin', 'pm', 'lleg', 'hotel', 'am', 'indic', 'habit', 'asign', 'pm', 'si', 'quer', 'esper', 'lobby', 'ahi', 'tod', 'hor', 'ofrec', 'refriger', 'botell', 'agu', 'emple', 'hotel', 'indic', 'extrañ', 'asign', 'habit', 'pues', 'tant', 'gent', 'hosped', 'lad', 'ruid', 'air', 'acondicion', 'terribl', 'equivalent', 'cad', 'minut', 'enciend', 'motor', 'volum', 'junt', 'oid']",2
"['punt', 'ciud', 'pued', 'apreci', 'gran', 'part', 'fach', 'blanc', 'univers', 'guanajuat', 'impresion', 'guanajuat', 'ciud', 'perd', 'tiemp']",5
"['bonit', 'suci', 'plazuel', 'huel', 'desagü', 'part', 'hard', 'rock', 'deb', 'ten', 'cuent', 'mendig']",2
"['bar', 'siempr', 'concurr', 'ambient', 'buen', 'mojit', 'sup', 'agu', 'insip', 'siempr', 'fam', 'com', 'calid', 'grup', 'musical', 'excelent']",3
"['general', 'hotel', 'viej', 'remodel', 'mal', 'calid', 'encuentr', 'termin', 'general', 'mal', 'manten', 'alfombr', 'suci', 'dorm', 'excelent', 'comod', 'ubic', 'buen']",3
"['dej', 'esper', 'cerc', 'dos', 'hor', 'nunc', 'aparec', 'mes', 'embarg', 'emple', 'recib', 'person', 'col', 'gent', 'segun', 'preferent', 'vin', 'republ', 'dominican', 'pen', 'hall', 'sid', 'experient']",1
"['hotel', 'nuev', 'not', 'atencion', 'personal', 'excelent', 'habit', 'ampli', 'limpi', 'buen', 'vist', 'general', 'cre', 'buen', 'opcion', 'viaj', 'puebl', 'pued', 'mov', 'facil', 'lad']",4
"['iglesi', 'monserrat', 'enclav', 'cerr', 'mism', 'nombr', 'vision', 'ciud', 'impresion', 'siempr', 'niebl', 'permit', 'verl', 'menud', 'cubr', 'total', 'cre', 'histori', 'cont', 'gui', 'imag', 'catalan', 'señor', 'monserrat', 'ahi', 'lueg', 'peticion', 'cataluñ', 'cambi', 'copi']",3
"['reserv', 'pagin', 'caden', 'dieron', 'tarif', 'car', 'rack', 'public', 'mostrador', 'hotel', 'segun', 'explic', 'sujet', 'mostrador', 'dand', 'habit', 'vist', 'ciud', 'teor', 'tarif', 'public', 'maxim', 'experient', 'desagrad', 'val', 'pen', 'hotel', 'tarif', 'pes', 'noch']",2
"['lug', 'lind', 'recom', 'ir', 'seman', 'doming', 'x', 'general', 'hor', 'esper', 'sub', 'dos', 'baj']",4
"['lug', 'tranquil', 'gent', 'amabl', 'gran', 'lug', 'pas', 'tard', 'noch', 'agrad', 'compañ', 'parej']",4
"['lug', 'precios', 'atract', 'visit', 'mojit', 'especial', 'mal', 'pued', 'beb', 'mejor', 'haban', 'aqu', 'car', 'eur', 'pequeñ', 'vas']",2
"['lug', 'centric', 'estacion', 'traser', 'cuant', 'carn', 'asad', 'espectacul', 'excelent', 'cort', 'gran', 'sabor', 'cad', 'cabrit', 'piez', 'pid', 'ser', 'manj', 'mejor', 'lug', 'com', 'cabrit', 'monterrey']",5
"['hospedaj', 'doming', 'juev', 'dias', 'lobby', 'hotel', 'sencill', 'funcional', 'atencion', 'personal', 'profesional', 'aliment', 'buen', 'calid', 'manten', 'cuart', 'bañ', 'dej', 'des', 'gimnasi', 'regul', 'ruid', 'reduc', 'espaci', 'cuart']",3
"['much', 'pintur', 'boter', 'ver', 'bonit', 'habit', 'escultur', 'coleccion', 'pintur', 'picass', 'matiss', 'klimt', 'leg', 'moor', 'monton', 'bonit', 'tiend', 'regal', 'boter']",4
